shoebill,kentucky,august 15
flamingo,new york,august 02
vulture,new york,september 27
vulture,michigan,september 20
little grebe,maine,june 30
stork,michigan,april 25
heron,maine,september 07
little grebe,missouri,june 02
little grebe,kentucky,july 15
long-tailed duck,michigan,june 30
common teal,kansas,june 12
long-tailed duck,maine,june 28
bald eagle,maine,july 28
long-tailed duck,new york,august 19
albatross,maine,august 12
little grebe,kansas,august 04
shoebill,maine,july 01
little grebe,michigan,july 01
vulture,new york,may 11
long-tailed duck,missouri,may 25
bald eagle,new york,august 26
long-tailed duck,kansas,august 20
bald eagle,maine,august 25
shoebill,new york,may 31
vulture,kentucky,june 19
heron,michigan,august 15
heron,new york,june 08
bald eagle,kansas,august 14
vulture,michigan,may 15
little grebe,kentucky,october 28
long-tailed duck,new york,may 06
heron,kentucky,june 17
little grebe,kansas,august 31
long-tailed duck,new york,september 30
long-tailed duck,maine,october 11
albatross,kansas,august 26
albatross,kansas,july 23
little grebe,new york,august 25
heron,kansas,may 20
little grebe,kansas,may 07
little grebe,maine,september 02
bald eagle,missouri,august 04
shoebill,kentucky,october 30
bald eagle,kansas,july 27
shoebill,michigan,august 03
little grebe,maine,may 21
heron,kansas,june 11
flamingo,kentucky,september 13
common teal,maine,july 11
common teal,new york,august 09
shoebill,new york,june 11
little grebe,michigan,august 23
vulture,michigan,june 23
heron,missouri,august 07
albatross,maine,june 26
flamingo,missouri,june 16
vulture,maine,may 06
albatross,kansas,september 06
bald eagle,kansas,may 20
albatross,new york,july 03
stork,new york,june 08
long-tailed duck,missouri,october 09
long-tailed duck,missouri,october 03
stork,kentucky,august 17
little grebe,michigan,july 12
long-tailed duck,michigan,june 16
little grebe,new york,june 08
albatross,maine,september 27
bald eagle,maine,september 07
bald eagle,missouri,july 03
little grebe,missouri,may 13
stork,new york,september 19
flamingo,missouri,august 12
flamingo,missouri,october 24
bald eagle,new york,september 28
albatross,michigan,july 21
flamingo,kansas,july 17
common teal,new york,june 08
vulture,kansas,september 28
vulture,kentucky,september 04
vulture,maine,october 27
bald eagle,maine,june 26
heron,maine,august 02
heron,kentucky,july 15
stork,kentucky,august 30
long-tailed duck,kentucky,july 20
albatross,kansas,july 28
vulture,maine,june 07
shoebill,kentucky,july 23
heron,missouri,june 24
long-tailed duck,maine,july 21
little grebe,maine,july 09
flamingo,missouri,july 06
stork,michigan,november 14
long-tailed duck,maine,may 06
flamingo,kansas,july 02
flamingo,kansas,october 13
shoebill,kansas,august 03
little grebe,michigan,september 01
albatross,kansas,august 05
shoebill,michigan,may 16
little grebe,new york,august 03
bald eagle,michigan,july 03
stork,new york,june 22
heron,missouri,september 10
common teal,kentucky,august 19
stork,new york,september 12
flamingo,kentucky,september 07
flamingo,maine,july 08
albatross,missouri,may 05
heron,missouri,june 04
stork,new york,july 31
flamingo,missouri,august 19
heron,kentucky,june 30
shoebill,new york,june 24
bald eagle,new york,september 07
little grebe,missouri,july 24
stork,maine,june 13
vulture,maine,november 04
bald eagle,kentucky,april 15
vulture,maine,june 29
shoebill,new york,june 13
stork,missouri,june 25
long-tailed duck,michigan,october 31
bald eagle,maine,june 16
vulture,missouri,august 14
common teal,michigan,june 15
common teal,michigan,june 26
heron,kansas,august 08
common teal,new york,july 03
stork,maine,june 17
long-tailed duck,kentucky,july 16
shoebill,new york,february 15
bald eagle,kentucky,july 19
heron,maine,july 22
albatross,new york,august 28
albatross,kansas,september 16
stork,maine,august 06
stork,kansas,august 14
long-tailed duck,missouri,july 20
flamingo,maine,june 15
flamingo,missouri,june 03
stork,michigan,august 22
heron,michigan,september 28
vulture,michigan,september 07
bald eagle,maine,may 29
bald eagle,kansas,july 30
flamingo,kansas,august 15
bald eagle,kentucky,june 25
shoebill,kansas,october 06
stork,michigan,september 26
stork,missouri,june 22
vulture,missouri,may 29
flamingo,missouri,may 18
stork,new york,july 22
albatross,new york,july 29
common teal,michigan,july 03
heron,michigan,july 11
flamingo,michigan,august 30
long-tailed duck,kentucky,may 02
common teal,michigan,july 25
albatross,new york,august 07
little grebe,missouri,july 11
heron,michigan,august 16
vulture,kentucky,june 16
vulture,michigan,may 13
common teal,kentucky,september 09
bald eagle,michigan,june 07
shoebill,kansas,august 02
shoebill,new york,june 07
long-tailed duck,maine,october 07
heron,kentucky,april 22
shoebill,kansas,may 01
bald eagle,missouri,august 02
little grebe,missouri,july 20
little grebe,michigan,may 15
stork,maine,june 17
little grebe,new york,july 21
common teal,missouri,september 04
shoebill,kansas,october 31
vulture,missouri,september 06
flamingo,michigan,july 12
heron,new york,june 06
albatross,kansas,june 28
little grebe,kentucky,april 26
common teal,new york,july 18
albatross,michigan,august 01
bald eagle,kansas,july 22
vulture,missouri,june 27
bald eagle,kansas,april 09
bald eagle,missouri,september 26
little grebe,new york,july 17
vulture,missouri,august 01
stork,new york,september 12
heron,kansas,september 14
long-tailed duck,new york,september 06
heron,missouri,july 04
little grebe,missouri,september 10
albatross,maine,august 22
flamingo,kansas,may 18
common teal,kentucky,october 11
flamingo,maine,august 27
little grebe,kentucky,june 30
long-tailed duck,missouri,june 22
bald eagle,kentucky,august 26
stork,kentucky,may 06
heron,maine,april 16
common teal,maine,may 20
little grebe,missouri,august 15
heron,maine,july 24
stork,michigan,july 03
common teal,michigan,april 16
bald eagle,kansas,august 14
vulture,kansas,july 07
flamingo,kansas,july 11
bald eagle,maine,august 23
shoebill,michigan,august 26
albatross,new york,august 16
albatross,missouri,august 14
bald eagle,maine,august 11
long-tailed duck,kentucky,september 03
albatross,maine,july 15
flamingo,new york,august 15
heron,new york,june 30
albatross,new york,september 14
long-tailed duck,michigan,july 06
shoebill,michigan,may 31
flamingo,kentucky,july 28
vulture,kentucky,august 21
heron,michigan,june 14
common teal,maine,july 30
vulture,new york,july 05
long-tailed duck,missouri,august 15
bald eagle,kansas,september 01
vulture,kansas,august 05
albatross,kentucky,august 21
bald eagle,michigan,august 30
flamingo,new york,july 25
long-tailed duck,kansas,april 25
long-tailed duck,kansas,july 17
vulture,kentucky,september 23
common teal,kansas,july 21
stork,kansas,may 28
stork,kentucky,september 12
long-tailed duck,kentucky,august 11
vulture,michigan,august 18
long-tailed duck,maine,july 13
shoebill,kentucky,august 05
flamingo,kansas,june 21
little grebe,maine,july 18
heron,new york,august 10
vulture,kansas,october 02
shoebill,missouri,may 06
heron,missouri,september 14
common teal,kansas,september 08
bald eagle,new york,september 26
little grebe,new york,july 30
albatross,new york,august 22
long-tailed duck,kentucky,august 31
stork,kansas,october 16
vulture,kansas,march 21
common teal,maine,june 12
flamingo,kentucky,june 15
flamingo,new york,july 15
vulture,kentucky,july 16
stork,michigan,june 29
little grebe,maine,june 29
long-tailed duck,maine,august 18
bald eagle,kansas,july 27
albatross,kentucky,june 17
flamingo,maine,august 12
long-tailed duck,michigan,july 18
shoebill,kentucky,july 01
long-tailed duck,kansas,june 26
bald eagle,kentucky,june 28
long-tailed duck,new york,august 13
long-tailed duck,kentucky,october 06
stork,michigan,september 09
heron,kansas,june 20
little grebe,missouri,september 07
flamingo,michigan,july 18
albatross,kentucky,september 23
stork,new york,august 18
long-tailed duck,kansas,august 26
long-tailed duck,new york,august 07
shoebill,kentucky,august 12
common teal,kentucky,july 04
vulture,new york,may 26
vulture,maine,june 30
stork,maine,september 22
vulture,new york,june 13
long-tailed duck,maine,september 24
flamingo,michigan,july 25
common teal,missouri,august 30
albatross,michigan,may 19
little grebe,maine,september 02
vulture,michigan,august 04
little grebe,michigan,august 16
common teal,missouri,september 08
heron,missouri,june 11
shoebill,maine,april 03
flamingo,kansas,june 25
long-tailed duck,kansas,may 25
stork,new york,june 27
vulture,maine,august 05
albatross,michigan,july 26
bald eagle,kentucky,october 07
bald eagle,missouri,august 29
shoebill,michigan,july 04
shoebill,new york,july 15
vulture,missouri,august 12
common teal,new york,july 04
albatross,kansas,july 15
little grebe,michigan,june 21
flamingo,kansas,october 24
stork,michigan,august 18
little grebe,kentucky,june 26
common teal,kentucky,september 09
flamingo,missouri,april 26
vulture,missouri,october 17
vulture,missouri,july 04
bald eagle,maine,august 01
common teal,maine,september 06
bald eagle,new york,june 02
little grebe,kentucky,may 19
common teal,new york,july 23
vulture,missouri,september 28
stork,new york,july 13
bald eagle,new york,september 17
bald eagle,maine,july 12
flamingo,michigan,june 27
albatross,missouri,july 02
albatross,missouri,august 27
flamingo,new york,july 16
heron,missouri,october 16
heron,kansas,june 24
stork,new york,june 07
flamingo,maine,july 25
flamingo,missouri,september 09
shoebill,kansas,september 25
common teal,kansas,august 18
little grebe,missouri,june 14
stork,kentucky,may 23
shoebill,missouri,july 16
bald eagle,kentucky,october 10
stork,missouri,june 17
stork,michigan,july 04
stork,kansas,august 16
flamingo,missouri,june 13
flamingo,kentucky,may 22
little grebe,michigan,june 11
common teal,new york,september 13
common teal,missouri,august 12
vulture,missouri,april 26
bald eagle,maine,september 18
long-tailed duck,kentucky,august 04
shoebill,kansas,august 30
shoebill,kansas,april 13
long-tailed duck,kansas,june 04
stork,maine,june 07
shoebill,kentucky,august 18
flamingo,kansas,july 07
albatross,new york,august 17
bald eagle,kentucky,june 06
albatross,missouri,july 28
vulture,maine,july 30
little grebe,new york,august 08
little grebe,kansas,april 01
shoebill,maine,august 30
little grebe,maine,may 10
bald eagle,kansas,june 19
common teal,maine,june 18
common teal,kentucky,july 06
long-tailed duck,maine,august 12
stork,kansas,july 02
flamingo,michigan,june 16
stork,michigan,july 07
shoebill,michigan,july 17
bald eagle,kansas,may 19
bald eagle,maine,october 11
flamingo,missouri,april 23
albatross,michigan,august 01
long-tailed duck,maine,june 30
little grebe,kansas,may 19
heron,new york,october 02
flamingo,kentucky,september 06
vulture,kansas,august 13
bald eagle,missouri,june 09
long-tailed duck,new york,may 24
stork,michigan,january 01
bald eagle,kansas,july 08
bald eagle,kentucky,september 10
little grebe,maine,july 27
vulture,kansas,july 18
little grebe,kansas,october 03
common teal,maine,july 27
flamingo,kansas,july 22
vulture,kansas,august 15
long-tailed duck,kansas,july 05
flamingo,new york,october 27
vulture,new york,september 14
long-tailed duck,new york,june 27
shoebill,kansas,july 12
little grebe,michigan,september 25
bald eagle,maine,september 13
little grebe,kentucky,june 10
common teal,maine,september 01
little grebe,michigan,august 05
stork,michigan,july 08
stork,maine,may 19
flamingo,maine,august 16
stork,new york,september 18
heron,maine,july 01
heron,kentucky,june 10
long-tailed duck,michigan,july 03
shoebill,kentucky,august 08
flamingo,kentucky,june 20
shoebill,kansas,june 29
vulture,new york,june 20
little grebe,kansas,july 29
long-tailed duck,maine,july 29
long-tailed duck,maine,april 20
flamingo,maine,june 18
albatross,new york,july 04
vulture,michigan,june 26
flamingo,michigan,august 29
flamingo,maine,july 29
heron,missouri,may 29
little grebe,new york,september 05
bald eagle,maine,september 21
flamingo,missouri,august 28
common teal,missouri,june 01
heron,missouri,july 26
little grebe,missouri,september 20
little grebe,maine,august 16
vulture,kentucky,june 07
little grebe,maine,august 26
albatross,kansas,april 13
common teal,kentucky,august 25
shoebill,kansas,april 18
little grebe,missouri,august 07
flamingo,kansas,august 20
common teal,maine,november 21
stork,missouri,august 15
bald eagle,maine,may 11
long-tailed duck,kentucky,july 09
flamingo,new york,june 27
common teal,new york,april 18
flamingo,missouri,august 22
stork,maine,may 14
shoebill,missouri,november 11
bald eagle,missouri,may 07
stork,new york,september 17
flamingo,maine,september 25
long-tailed duck,new york,july 15
little grebe,missouri,september 05
long-tailed duck,kansas,july 02
heron,new york,june 27
long-tailed duck,maine,july 09
flamingo,michigan,july 25
little grebe,kentucky,august 19
bald eagle,new york,july 28
stork,new york,july 28
little grebe,michigan,april 03
